134.525304, 6.371836, -33.784023
134.493158, 6.370093, -33.909367
134.460912, 6.368344, -34.034685
134.428565, 6.36659, -34.159976
134.396117, 6.36483, -34.285242
134.363568, 6.363065, -34.410481
134.330918, 6.361294, -34.535694
134.298168, 6.359518, -34.660881
134.265317, 6.357737, -34.786041
134.232364, 6.355949, -34.911175
134.199311, 6.354157, -35.036281
134.166157, 6.352359, -35.161361
134.132902, 6.350555, -35.286415
134.099547, 6.348746, -35.411441
134.066091, 6.346932, -35.53644
134.032534, 6.345112, -35.661412
133.998876, 6.343287, -35.786357
133.965119, 6.341456, -35.911275
133.931261, 6.33962, -36.036166
133.897302, 6.337778, -36.16103
133.863244, 6.335931, -36.285866
133.829085, 6.334079, -36.410674
133.794827, 6.332221, -36.535456
133.760469, 6.330357, -36.660209
133.726011, 6.328489, -36.784935
133.691453, 6.326614, -36.909634
133.656795, 6.324735, -37.034304
133.622038, 6.32285, -37.158947
133.587182, 6.32096, -37.283562
133.552226, 6.319064, -37.408149
133.517171, 6.317163, -37.532709
133.482017, 6.315256, -37.65724
133.446764, 6.313344, -37.781743
133.411411, 6.311427, -37.906217
133.37596, 6.309505, -38.030664
133.34041, 6.307577, -38.155082
133.304761, 6.305643, -38.279472
133.269014, 6.303705, -38.403834
133.233168, 6.301761, -38.528167
133.197223, 6.299811, -38.652471
133.16118, 6.297856, -38.776747
133.125038, 6.295896, -38.900995
133.088798, 6.293931, -39.025213
133.052458, 6.29196, -39.149402
133.01602, 6.289984, -39.273563
132.979482, 6.288003, -39.397694
132.942845, 6.286016, -39.521795
132.906108, 6.284023, -39.645867
132.869271, 6.282026, -39.76991
132.832335, 6.280022, -39.893922
132.795298, 6.278014, -40.017905
132.758162, 6.276, -40.141858
132.720925, 6.27398, -40.265781
132.683588, 6.271955, -40.389673
132.64615, 6.269925, -40.513535
132.608611, 6.267889, -40.637366
132.570972, 6.265848, -40.761166
132.533231, 6.263801, -40.884935
132.495389, 6.261749, -41.008674
132.457446, 6.259691, -41.132381
132.419402, 6.257628, -41.256057
132.381256, 6.255559, -41.379702
132.343008, 6.253485, -41.503315
132.304658, 6.251405, -41.626897
